timestamp,sensor_id,temperature,humidity
2023-11-22T19:40:12.574042+02:00,DHT22_01,27.9,64.0
2023-11-22T19:40:14.669920+02:00,DHT22_01,28.0,62.6
2023-11-22T19:40:16.820174+02:00,DHT22_01,27.9,63.9
2023-11-22T19:40:18.882216+02:00,DHT22_01,27.9,63.9
2023-11-22T19:40:21.019460+02:00,DHT22_01,27.9,63.9
2023-11-22T19:40:23.145279+02:00,DHT22_01,27.9,63.8
2023-11-22T19:40:25.320213+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:27.447588+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:29.518601+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:31.566538+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:33.614188+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:35.662361+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:37.712389+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:39.861152+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:42.117377+02:00,DHT22_01,27.9,63.7
2023-11-22T19:40:44.249016+02:00,DHT22_01,28.0,63.7
2023-11-22T19:40:46.285965+02:00,DHT22_01,27.9,63.5
2023-11-22T19:40:48.360312+02:00,DHT22_01,27.9,63.5
2023-11-22T19:40:50.385282+02:00,DHT22_01,27.9,63.5
2023-11-22T19:40:52.456212+02:00,DHT22_01,27.9,63.5
2023-11-22T19:40:54.491183+02:00,DHT22_01,27.9,63.6
2023-11-22T19:40:56.552621+02:00,DHT22_01,28.0,63.6
2023-11-22T19:40:58.601962+02:00,DHT22_01,27.9,63.5
2023-11-22T19:41:00.648443+02:00,DHT22_01,27.9,63.4
2023-11-22T19:41:02.695170+02:00,DHT22_01,27.9,63.4
2023-11-22T19:53:38.461215+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:40.493735+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:42.526945+02:00,DHT22_01,27.5,63.0
2023-11-22T19:53:44.550777+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:46.619892+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:48.644008+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:50.715826+02:00,DHT22_01,28.0,63.5
2023-11-22T19:53:52.867385+02:00,DHT22_01,28.0,63.4
2023-11-22T19:53:55.016819+02:00,DHT22_01,28.2,63.6
2023-11-22T19:53:58.428009+02:00,DHT22_01,28.0,63.4
2023-11-22T19:54:00.546132+02:00,DHT22_01,28.0,63.4
2023-11-22T19:54:02.696517+02:00,DHT22_01,28.0,63.4
2023-11-22T19:54:04.847127+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:06.876016+02:00,DHT22_01,28.0,63.4
2023-11-22T19:54:08.943497+02:00,DHT22_01,28.2,63.6
2023-11-22T19:54:10.976454+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:13.003100+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:15.027676+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:17.136011+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:19.261156+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:21.286717+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:23.321718+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:25.430039+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:27.580441+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:29.612350+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:31.649285+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:33.677466+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:35.770049+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:37.897739+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:39.934314+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:42.018992+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:44.149753+02:00,DHT22_01,28.1,63.5
2023-11-22T19:54:46.184923+02:00,DHT22_01,28.1,63.4
2023-11-22T19:54:48.213645+02:00,DHT22_01,28.1,63.4
2023-11-22T19:54:50.244981+02:00,DHT22_01,28.1,63.4
2023-11-22T19:54:52.361481+02:00,DHT22_01,28.1,63.4
2023-11-22T19:54:54.511583+02:00,DHT22_01,28.1,63.3
2023-11-22T19:54:56.544677+02:00,DHT22_01,28.0,63.3
2023-11-22T19:54:58.609861+02:00,DHT22_01,28.1,63.3
2023-11-22T19:55:00.670743+02:00,DHT22_01,28.2,63.4
2023-11-22T19:55:02.702880+02:00,DHT22_01,28.1,63.3
2023-11-22T19:55:04.730928+02:00,DHT22_01,28.1,63.2
2023-11-22T19:55:06.760945+02:00,DHT22_01,28.1,63.1
2023-11-22T19:55:08.796097+02:00,DHT22_01,28.2,63.1
2023-11-22T19:55:10.839176+02:00,DHT22_01,28.2,63.1
2023-11-22T19:55:12.866838+02:00,DHT22_01,28.1,63.0
2023-11-22T19:55:14.893194+02:00,DHT22_01,28.2,63.1
2023-11-22T19:55:16.936719+02:00,DHT22_01,28.2,63.0
2023-11-22T19:55:19.087748+02:00,DHT22_01,28.2,63.0
2023-11-22T19:55:21.238902+02:00,DHT22_01,28.2,63.0
