timestamp,sensor_id,temperature,humidity
2023-11-18T13:31:34.479617Z,esp-32-01,32.12,67.12
2023-11-18T13:31:37.840861Z,esp-32-01,32.12,67.12
2023-11-18T13:31:38.522255Z,esp-32-01,32.12,67.12
2023-11-18T13:31:39.204216Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.759155Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.759901Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.759924Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.759957Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.759973Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.760151Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.760387Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.760489Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.760994Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.761445Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.761826Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.761827Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.867275Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.867900Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.867966Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868007Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868224Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868214Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868294Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868492Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.868916Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.869321Z,esp-32-01,32.12,67.12
2023-11-18T13:32:07.869665Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.007694Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.008457Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.008949Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.008988Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.009056Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.009078Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.009691Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.010093Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.010121Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.010514Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.010857Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.010907Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.042450Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044575Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044645Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044721Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044833Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044907Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.044930Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.045024Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.045059Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.045096Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.045109Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.088054Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.089751Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324211Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324682Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324714Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324771Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324673Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324835Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.324947Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.325070Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.325231Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.325468Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.325705Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.325726Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.349922Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350453Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350799Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350797Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350815Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350840Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.350958Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.351057Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.351066Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.351153Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.351153Z,esp-32-01,32.12,67.12
2023-11-18T13:32:08.351166Z,esp-32-01,32.12,67.12
