timestamp,sensor_id,temperature,humidity
2023-11-27T00:05:18.630512+02:00,DHT22_01,27.8,44.5
2023-11-27T00:05:20.659355+02:00,DHT22_01,27.8,44.6
2023-11-27T00:05:22.693658+02:00,DHT22_01,27.8,44.6
2023-11-27T00:05:24.726190+02:00,DHT22_01,27.8,44.6
2023-11-27T00:05:27.265614+02:00,DHT22_01,27.8,44.6
2023-11-27T00:05:29.348776+02:00,DHT22_01,27.7,44.6
2023-11-27T00:05:31.525070+02:00,DHT22_01,27.7,44.6
2023-11-27T00:05:33.646638+02:00,DHT22_01,27.8,44.6
2023-11-27T00:05:43.280510+02:00,DHT22_01,27.7,44.6
2023-11-27T00:05:45.306668+02:00,DHT22_01,27.7,44.7
2023-11-27T00:05:47.364664+02:00,DHT22_01,27.7,44.7
2023-11-27T00:05:49.514308+02:00,DHT22_01,27.7,44.7
2023-11-27T00:05:59.251126+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:01.279631+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:03.313023+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:05.384041+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:07.534810+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:10.695576+02:00,DHT22_01,27.7,44.7
2023-11-27T00:06:12.745248+02:00,DHT22_01,27.7,44.6
2023-11-27T00:06:14.803931+02:00,DHT22_01,27.7,44.6
2023-11-27T00:06:16.846730+02:00,DHT22_01,27.7,44.6
2023-11-27T00:06:19.338994+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:21.471216+02:00,DHT22_01,27.7,44.6
2023-11-27T00:06:23.638944+02:00,DHT22_01,27.6,44.6
2023-11-27T00:06:25.891532+02:00,DHT22_01,27.6,44.6
2023-11-27T00:06:29.201990+02:00,DHT22_01,27.7,44.6
2023-11-27T00:06:31.234507+02:00,DHT22_01,27.6,44.6
2023-11-27T00:06:33.336586+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:35.487695+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:38.006506+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:40.070671+02:00,DHT22_01,27.6,44.6
2023-11-27T00:06:42.108096+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:44.190294+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:46.342342+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:49.728840+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:51.872517+02:00,DHT22_01,27.6,44.7
2023-11-27T00:06:54.023646+02:00,DHT22_01,27.6,44.8
2023-11-27T00:06:56.055667+02:00,DHT22_01,27.6,44.8
2023-11-27T00:06:58.535281+02:00,DHT22_01,27.6,44.8
2023-11-27T00:07:00.657606+02:00,DHT22_01,27.6,44.8
2023-11-27T00:07:02.685274+02:00,DHT22_01,27.6,44.8
2023-11-27T00:07:04.774575+02:00,DHT22_01,27.6,44.8
2023-11-27T00:07:06.925085+02:00,DHT22_01,27.5,44.8
2023-11-27T00:07:10.277150+02:00,DHT22_01,27.6,44.8
2023-11-27T00:07:12.309509+02:00,DHT22_01,27.6,44.9
2023-11-27T00:07:14.397963+02:00,DHT22_01,27.5,44.8
